Ticker,Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns,,,,Date Modified
SHAREINDIA,SHAREINDIA.NS,NSE:SHAREINDIA,-0.5942162242,-0.4861982199,5.586904189,5.586904189,,,,
FUSIONPP.E1,FUSIONPP.E1.NS,NSE:FUSIONPP.E1,0,0,0,0,,,,
FUSION,FUSION.NS,NSE:FUSION,-0.1940667491,-0.6610639404,-0.6610639404,-0.6610639404,,,,
ALPEXSOLAR,ALPEXSOLAR.NS,NSE:ALPEXSOLAR,0,0,0,0,,,,
SIYSIL,SIYSIL.NS,NSE:SIYSIL,0.3879515578,0.1482274362,3.951624815,2.515915884,,,,
RAMRAT,RAMRAT.NS,NSE:RAMRAT,-0.005453986788,1.341653102,1.341653102,1.341653102,,,,
SUNDROP,SUNDROP.NS,NSE:SUNDROP,0,0,0,0,,,,
HPL,HPL.NS,NSE:HPL,-0.1898112232,1.163674033,13.5947205,13.5947205,,,,
PSPPROJECT,PSPPROJECT.NS,NSE:PSPPROJECT,0.1644839068,-0.01236272356,0.9355552823,0.9355552823,,,,
FMGOETZE,FMGOETZE.NS,NSE:FMGOETZE,0.2282632622,0.5497847521,0.6213860235,0.5070898042,,,,
EVEREADY,EVEREADY.NS,NSE:EVEREADY,-0.1279345251,0.05209822009,1.93938294,0.4424652654,,,,
DCXINDIA,DCXINDIA.NS,NSE:DCXINDIA,-0.2344767694,-0.1384590324,-0.1384590324,-0.1384590324,,,,
NOCIL,NOCIL.NS,NSE:NOCIL,-0.3300277521,-0.2192324278,0.4051998448,3.235321637,,,,
DALMIASUG,DALMIASUG.NS,NSE:DALMIASUG,-0.2965794374,-0.2180213554,1.890455095,13.76748971,,,,
ARVSMART,ARVSMART.NS,NSE:ARVSMART,-0.2640300231,0.8073160357,6.218006795,9.508656224,,,,
ROSSTECH,ROSSTECH.NS,NSE:ROSSTECH,0,0,0,0,,,,
PRAKASH,PRAKASH.NS,NSE:PRAKASH,-0.05314088896,0.2563656148,3.569656992,5.414444444,,,,
VENUSPIPES,VENUSPIPES.NS,NSE:VENUSPIPES,-0.3492890779,0.1296480019,0.1296480019,0.1296480019,,,,
BCG,BCG.NS,NSE:BCG,0,-0.1819178082,3.816129032,0.1802371542,,,,
GIPCL,GIPCL.NS,NSE:GIPCL,-0.1878735383,0.3677607586,1.669323843,1.609881698,,,,
SERVOTECH,SERVOTECH.NS,NSE:SERVOTECH,-0.3301213605,0.6605551969,0.6605551969,0.6605551969,,,,
RPSGVENT,RPSGVENT.NS,NSE:RPSGVENT,-0.1973678218,0.5214951657,0.5214951657,0.5214951657,,,,
AGIIL,AGIIL.NS,NSE:AGIIL,1.489139791,1.489139791,1.489139791,1.489139791,,,,
HIRECT,HIRECT.NS,NSE:HIRECT,0.9074125409,3.928939828,13.08845209,24.02109091,,,,
BFUTILITIE,BFUTILITIE.NS,NSE:BFUTILITIE,-0.129793356,0.2653278564,2.693161634,0.6985601961,,,,
MOREPENLAB,MOREPENLAB.NS,NSE:MOREPENLAB,-0.428409862,0.3903713893,1.178448276,2.662318841,,,,
ORISSAMINE,ORISSAMINE.NS,NSE:ORISSAMINE,-0.4370012718,0.07943118553,1.499462863,1.385171057,,,,
KPEL,KPEL.NS,NSE:KPEL,0,0,0,0,,,,
JTLIND,JTLIND.NS,NSE:JTLIND,-0.3868863427,-0.3719695023,-0.3719695023,-0.3719695023,,,,
PRABHA,PRABHA.NS,NSE:PRABHA,0,0,0,0,,,,
STYLAMIND,STYLAMIND.NS,NSE:STYLAMIND,-0.1256553785,-0.001359678306,-0.001359678306,-0.001359678306,,,,
HONDAPOWER,HONDAPOWER.NS,NSE:HONDAPOWER,-0.2567210282,0.04776840901,1.795372877,1.573902008,,,,
SHALBY,SHALBY.NS,NSE:SHALBY,-0.0934991119,0.09144568007,2.169937888,2.169937888,,,,
MUTHOOTMF,MUTHOOTMF.NS,NSE:MUTHOOTMF,-0.2687997899,-0.2687997899,-0.2687997899,-0.2687997899,,,,
XPROINDIA,XPROINDIA.NS,NSE:XPROINDIA,0.02288150339,0.1629655275,80.25086386,37.17207792,,,,
VIKRAN,VIKRAN.NS,NSE:VIKRAN,0,0,0,0,,,,
MTNL,MTNL.NS,NSE:MTNL,-0.2000370782,0.3830128205,4.136904762,1.671826625,,,,
SAKSOFT,SAKSOFT.NS,NSE:SAKSOFT,-0.2446235574,-0.2209038694,5.539169045,18.09074074,,,,
KRSNAA,KRSNAA.NS,NSE:KRSNAA,-0.01553614352,0.322621298,0.322621298,0.322621298,,,,
SOTL,SOTL.NS,NSE:SOTL,-0.2925092316,0.2264898643,1.942015209,2.827894587,,,,
LAOPALA,LAOPALA.NS,NSE:LAOPALA,-0.3148924435,-0.4293131174,0.2156594079,-0.1254356627,,,,
TCIEXP,TCIEXP.NS,NSE:TCIEXP,-0.332017262,-0.5052534938,-0.05298099453,-0.05298099453,,,,
BAJAJHIND,BAJAJHIND.NS,NSE:BAJAJHIND,-0.4891678976,-0.2271880819,3.191919192,0.5257352941,,,,
INDOCO,INDOCO.NS,NSE:INDOCO,-0.1898309632,-0.1069210293,0.1538020634,-0.06834310398,,,,
KMEW,KMEW.NS,NSE:KMEW,0,0,0,0,,,,
JAICORPLTD,JAICORPLTD.NS,NSE:JAICORPLTD,-0.6131267092,-0.2867226891,0.8225766871,1.953081511,,,,
HINDWAREAP,HINDWAREAP.NS,NSE:HINDWAREAP,0.004599787221,-0.391489765,3.023182957,3.023182957,,,,
SANDHAR,SANDHAR.NS,NSE:SANDHAR,-0.1837791199,0.20801941,1.003388395,1.003388395,,,,
STYLEBAAZA,STYLEBAAZA.NS,NSE:STYLEBAAZA,-0.05105771742,-0.05105771742,-0.05105771742,-0.05105771742,,,,
SDBL,SDBL.NS,NSE:SDBL,0.1893958924,0.07029075162,12.7721393,2.513835999,,,,
NRBBEARING,NRBBEARING.NS,NSE:NRBBEARING,-0.06159246849,0.07122040073,3.030843043,1.573741794,,,,
FCL,FCL.NS,NSE:FCL,-0.3618988443,-0.1877886745,7.023125,11.37301205,,,,
AUTOAXLES,AUTOAXLES.NS,NSE:AUTOAXLES,-0.06389684061,-0.1900195428,1.426577711,1.56026433,,,,
NUCLEUS,NUCLEUS.NS,NSE:NUCLEUS,-0.2246153846,0.03411131059,0.5038042667,3.247787611,,,,
MOLDTKPAC,MOLDTKPAC.NS,NSE:MOLDTKPAC,0.01016193536,-0.1535461188,1.933516107,6.460056163,,,,
ALEMBICLTD,ALEMBICLTD.NS,NSE:ALEMBICLTD,-0.2682271409,0.3343649259,-0.02790042273,2.20470734,,,,
TAJGVK,TAJGVK.NS,NSE:TAJGVK,0.3240813752,0.8351912568,2.452302632,4.963068182,,,,
NITCO,NITCO.NS,NSE:NITCO,0.3452673453,5.019895288,5.665507246,3.121146953,,,,
UNIVCABLES,UNIVCABLES.NS,NSE:UNIVCABLES,0.08268715124,0.5716389649,4.680608365,14.04531722,,,,
SIRCA,SIRCA.NS,NSE:SIRCA,0.4429482636,0.3312410095,2.944819034,2.944819034,,,,
POKARNA,POKARNA.NS,NSE:POKARNA,-0.2416973332,0.7855156183,5.145434462,5.145434462,,,,
CARRARO,CARRARO.NS,NSE:CARRARO,0,0,0,0,,,,
VSSL,VSSL.NS,NSE:VSSL,-0.08980827447,0.3435948361,5.80754717,21.40066225,,,,
IPL,IPL.NS,NSE:IPL,0.02859042553,-0.252140884,-0.252140884,-0.252140884,,,,
HATHWAY,HATHWAY.NS,NSE:HATHWAY,-0.3006756757,-0.3066985646,-0.5121212121,-0.6115281501,,,,
MONARCH,MONARCH.NS,NSE:MONARCH,-0.2473763118,0.9506217121,0.9506217121,0.9506217121,,,,
JINDALPOLY,JINDALPOLY.NS,NSE:JINDALPOLY,-0.2279440855,-0.1402452456,0.3212593094,0.4223069822,,,,
BEPL,BEPL.NS,NSE:BEPL,-0.3467665764,0.171541502,1.137646816,10.00106045,,,,
CAPACITE,CAPACITE.NS,NSE:CAPACITE,-0.2509063633,0.4331499641,1.529337273,1.529337273,,,,
INDOTHAI,INDOTHAI.NS,NSE:INDOTHAI,2.428249859,9.782300885,148.4969325,115.0380952,,,,
KCP,KCP.NS,NSE:KCP,-0.2271137141,0.7370141343,2.349744463,1.821090387,,,,
TATVA,TATVA.NS,NSE:TATVA,0.006861956367,-0.3423387221,-0.3423387221,-0.3423387221,,,,
CARYSIL,CARYSIL.NS,NSE:CARYSIL,0.04576993305,0.3779773839,0.3779773839,0.3779773839,,,,
LANDMARK,LANDMARK.NS,NSE:LANDMARK,-0.0008961303462,-0.2246807435,-0.2246807435,-0.2246807435,,,,
ADFFOODS,ADFFOODS.NS,NSE:ADFFOODS,-0.1655108474,0.00298640517,1.691626794,11.03959337,,,,
NDRAUTO,NDRAUTO.NS,NSE:NDRAUTO,0.1097683162,3.035305164,29.78510029,29.78510029,,,,
WINDMACHIN,WINDMACHIN.NS,NSE:WINDMACHIN,0.4295539399,2.88,19.27874564,12.22727273,,,,
SMSPHARMA,SMSPHARMA.NS,NSE:SMSPHARMA,-0.251286966,1.227535642,2.103632236,3.526986755,,,,
TVSSRICHAK,TVSSRICHAK.NS,NSE:TVSSRICHAK,-0.2057760886,0.1202554684,1.438186467,0.3125133275,,,,
PANACEABIO,PANACEABIO.NS,NSE:PANACEABIO,0.3503649635,1.546558704,1.098819302,2.091493384,,,,
BAJEL,BAJEL.NS,NSE:BAJEL,-0.09231735399,-0.09231735399,-0.09231735399,-0.09231735399,,,,
HITECH,HITECH.NS,NSE:HITECH,-0.3840874428,0.3973471742,10.32242991,10.32242991,,,,
AEROFLEX,AEROFLEX.NS,NSE:AEROFLEX,0.04906124274,0.259577323,0.259577323,0.259577323,,,,
FILATEX,FILATEX.NS,NSE:FILATEX,-0.13248,0.1635193133,3.24256651,9.548638132,,,,
COSMOFIRST,COSMOFIRST.NS,NSE:COSMOFIRST,0.2077816806,0.3419393576,2.278327833,6.388429752,,,,
SABTNL,SABTNL.NS,NSE:SABTNL,0.2422657678,757.3076923,678.862069,4.182147926,,,,
SIMPLEXINF,SIMPLEXINF.NS,NSE:SIMPLEXINF,0.2432443498,3.632341724,9.258445946,0.1495362483,,,,
ORIENTHOT,ORIENTHOT.NS,NSE:ORIENTHOT,-0.2449598473,0.5762016413,5.606879607,5.606879607,,,,
SEAMECLTD,SEAMECLTD.NS,NSE:SEAMECLTD,-0.3525925926,0.406005822,1.333926755,6.750844595,,,,
HGS,HGS.NS,NSE:HGS,-0.3841623037,-0.4838178826,0.4741654324,1.315142026,,,,
DIAMONDYD,DIAMONDYD.NS,NSE:DIAMONDYD,0.1547382184,0.1563158194,0.652403807,0.652403807,,,,
KALAMANDIR,KALAMANDIR.NS,NSE:KALAMANDIR,-0.1482798228,-0.1482798228,-0.1482798228,-0.1482798228,,,,
MBEL,MBEL.NS,NSE:MBEL,0,0,0,0,,,,
UTKARSHBNK,UTKARSHBNK.NS,NSE:UTKARSHBNK,-0.5400682012,-0.5688311688,-0.5688311688,-0.5688311688,,,,
PFS,PFS.NS,NSE:PFS,-0.2702702703,0.2433613445,1.072268908,-0.1476958525,,,,
SCILAL,SCILAL.NS,NSE:SCILAL,-0.2957076881,-0.2957076881,-0.2957076881,-0.2957076881,,,,
SULA,SULA.NS,NSE:SULA,-0.4370896367,-0.4130486104,-0.4130486104,-0.4130486104,,,,
EIHAHOTELS,EIHAHOTELS.NS,NSE:EIHAHOTELS,-0.05429028684,0.6251322192,2.411796056,2.83908046,,,,
TASTYBITE,TASTYBITE.NS,NSE:TASTYBITE,-0.3085444665,-0.4309095981,-0.1382534409,-0.1382534409,,,,
SUMMITSEC,SUMMITSEC.NS,NSE:SUMMITSEC,-0.1673734282,1.396264459,4.765351717,6.625802094,,,,
STOVEKRAFT,STOVEKRAFT.NS,NSE:STOVEKRAFT,-0.2351795157,0.3053391602,0.3053391602,0.3053391602,,,,
NILKAMAL,NILKAMAL.NS,NSE:NILKAMAL,-0.1962741869,-0.3215464813,0.249939976,0.643740462,,,,
HINDOILEXP,HINDOILEXP.NS,NSE:HINDOILEXP,-0.2543328461,0.1390749601,1.490237099,4.460244648,,,,
SSFLPP.E1,SSFLPP.E1.NS,NSE:SSFLPP.E1,0,0,0,0,,,,
SPANDANA,SPANDANA.NS,NSE:SPANDANA,-0.5370600121,-0.6387674946,-0.471501123,-0.471501123,,,,
YATRA,YATRA.NS,NSE:YATRA,0.05328971283,0.05328971283,0.05328971283,0.05328971283,,,,
GVPIL,GVPIL.NS,NSE:GVPIL,0,0,0,0,,,,
RML,RML.NS,NSE:RML,-0.2770692568,0.02687301302,2.93902439,1.889770425,,,,
FINOPB,FINOPB.NS,NSE:FINOPB,-0.342325696,-0.1717344089,-0.1717344089,-0.1717344089,,,,
REPCOHOME,REPCOHOME.NS,NSE:REPCOHOME,-0.3222520604,-0.03149397909,1.239596083,-0.4765038266,,,,
MOBIKWIK,MOBIKWIK.NS,NSE:MOBIKWIK,0,0,0,0,,,,
SHANKARA,SHANKARA.NS,NSE:SHANKARA,-0.5800948732,-0.6822449261,-0.3089626182,-0.3089626182,,,,
IDEAFORGE,IDEAFORGE.NS,NSE:IDEAFORGE,-0.24084477,-0.4243502642,-0.4243502642,-0.4243502642,,,,
CANTABIL,CANTABIL.NS,NSE:CANTABIL,0.07811047804,0.2065300954,3.123010354,23.65804067,,,,
SASKEN,SASKEN.NS,NSE:SASKEN,-0.03594946916,0.3635888419,1.026985024,5.180055998,,,,
MAYURUNIQ,MAYURUNIQ.NS,NSE:MAYURUNIQ,-0.1259500543,0.02779414653,1.067364678,0.3014550429,,,,
INSECTICID,INSECTICID.NS,NSE:INSECTICID,-0.1301778478,0.6718952834,1.365537086,1.890946502,,,,
GENESYS,GENESYS.NS,NSE:GENESYS,-0.3272299574,0.4750487873,7.659574468,9.068506185,,,,
DELTACORP,DELTACORP.NS,NSE:DELTACORP,-0.3651320871,-0.4244397759,-0.210849736,0.08002628121,,,,
STEELCAS,STEELCAS.NS,NSE:STEELCAS,0.3955004474,0.5265328952,0.5265328952,0.5265328952,,,,
ACCELYA,ACCELYA.NS,NSE:ACCELYA,-0.1942011802,-0.0480677405,0.4500315182,0.5647532834,,,,
TIL,TIL.NS,NSE:TIL,-0.07080261511,0.1525189786,1.445095168,-0.1238195173,,,,
AMRUTANJAN,AMRUTANJAN.NS,NSE:AMRUTANJAN,-0.0734814257,0.1685793431,0.7407451073,2.567631566,,,,
INDNIPPON,INDNIPPON.NS,NSE:INDNIPPON,0.2205048944,0.8177632841,1.763890914,4.25335403,,,,
MOL,MOL.NS,NSE:MOL,-0.1911230151,0.06031347962,0.06031347962,0.06031347962,,,,
KICL,KICL.NS,NSE:KICL,-0.2344824473,0.8948191739,2.813643178,1.977525459,,,,
SPECTRUM,SPECTRUM.NS,NSE:SPECTRUM,-0.1634309919,-0.1634309919,-0.1634309919,-0.1634309919,,,,
GRMOVER,GRMOVER.NS,NSE:GRMOVER,0.3919550982,0.8343195266,0.8343195266,0.8343195266,,,,
DCW,DCW.NS,NSE:DCW,-0.2541227082,0.2342372881,3.759477124,2.43490566,,,,
EXICOM,EXICOM.NS,NSE:EXICOM,-0.5126636995,-0.5126636995,-0.5126636995,-0.5126636995,,,,
SANGAMIND,SANGAMIND.NS,NSE:SANGAMIND,-0.02580717238,0.2953060012,8.286474973,0.6443522534,,,,
RANEHOLDIN,RANEHOLDIN.NS,NSE:RANEHOLDIN,-0.1928707829,0.4056450925,2.704269663,1.717217506,,,,
WEL,WEL.NS,NSE:WEL,0.008331667,4.523183644,4.523183644,4.523183644,,,,
APCOTEXIND,APCOTEXIND.NS,NSE:APCOTEXIND,-0.06549409859,-0.1890752084,1.886347391,2.717547413,,,,
GEOJITFSL,GEOJITFSL.NS,NSE:GEOJITFSL,-0.411634103,0.6965428937,1.255319149,1.272727273,,,,
VENKEYS,VENKEYS.NS,NSE:VENKEYS,-0.3107349894,-0.2433938155,0.06626809767,3.073136505,,,,
DOLLAR,DOLLAR.NS,NSE:DOLLAR,-0.2697361921,-0.1260494265,1.776483847,1.776483847,,,,
RPTECH,RPTECH.NS,NSE:RPTECH,-0.1980482923,-0.1980482923,-0.1980482923,-0.1980482923,,,,
SGFIN,SGFIN.NS,NSE:SGFIN,0,0,0,0,,,,
MSPL,MSPL.NS,NSE:MSPL,-0.3832384052,1.67844523,5.112903226,2.509259259,,,,
WAAREEINDO,WAAREEINDO.NS,NSE:WAAREEINDO,0,0,0,0,,,,
SEPCPP.E1,SEPCPP.E1.NS,NSE:SEPCPP.E1,0,0,0,0,,,,
SEPC,SEPC.NS,NSE:SEPC,-0.5657761245,0.06910907577,0.06910907577,0.06910907577,,,,
PRECAM,PRECAM.NS,NSE:PRECAM,-0.1337995338,-0.2789557241,5.298305085,5.298305085,,,,
MANGLMCEM,MANGLMCEM.NS,NSE:MANGLMCEM,-0.1911507329,1.002301652,3.233896364,2.35199456,,,,
YASHO,YASHO.NS,NSE:YASHO,-0.1386613235,-0.03514504077,-0.03514504077,-0.03514504077,,,,
DIVGIITTS,DIVGIITTS.NS,NSE:DIVGIITTS,0.1584241408,-0.2719801928,-0.2719801928,-0.2719801928,,,,
DYCL,DYCL.NS,NSE:DYCL,0.4567275543,0.7863616746,0.7863616746,0.7863616746,,,,
THEJO,THEJO.NS,NSE:THEJO,-0.3048206551,0.1576120894,3.833016138,3.833016138,,,,
VERANDA,VERANDA.NS,NSE:VERANDA,-0.2943110819,0.1694822888,0.1694822888,0.1694822888,,,,
SPIC,SPIC.NS,NSE:SPIC,0.1523100555,0.2797900262,4.214973262,4.770414201,,,,
NELCO,NELCO.NS,NSE:NELCO,-0.165826801,0.1361209964,3.652094718,13.1776368,,,,
WINDLAS,WINDLAS.NS,NSE:WINDLAS,0.1103050485,1.738231412,1.738231412,1.738231412,,,,
INDIANHUME,INDIANHUME.NS,NSE:INDIANHUME,-0.2653021442,0.5684560965,1.254860903,0.9538621047,,,,
NIBE,NIBE.NS,NSE:NIBE,0,0,0,0,,,,
RMDRIP,RMDRIP.NS,NSE:RMDRIP,2.219030914,14.29375,12.87712665,12.87712665,,,,
SOMANYCERA,SOMANYCERA.NS,NSE:SOMANYCERA,-0.344801009,-0.3233229611,1.587437742,0.3971313312,,,,
MUKANDLTD,MUKANDLTD.NS,NSE:MUKANDLTD,-0.204881743,-0.1945116554,2.222904368,3.142336874,,,,
PIXTRANS,PIXTRANS.NS,NSE:PIXTRANS,-0.09561444289,0.3553811138,0.3553811138,0.3553811138,,,,
JYOTISTRUC,JYOTISTRUC.NS,NSE:JYOTISTRUC,-0.3559048771,0.3944153578,5.076045627,0.36,,,,
SPMLINFRA,SPMLINFRA.NS,NSE:SPMLINFRA,-0.1215283622,3.877570093,28.82285714,2.249688667,,,,
WHEELS,WHEELS.NS,NSE:WHEELS,0.1145247908,0.1440292289,1.196406596,0.547612854,,,,
DEEDEV,DEEDEV.NS,NSE:DEEDEV,-0.02569775357,-0.02569775357,-0.02569775357,-0.02569775357,,,,
GTLINFRA,GTLINFRA.NS,NSE:GTLINFRA,-0.3692946058,0.3818181818,1.338461538,-0.3090909091,,,,
UGROCAP,UGROCAP.NS,NSE:UGROCAP,-0.3588784326,-0.3991107577,-0.3991107577,-0.3991107577,,,,
NITINSPIN,NITINSPIN.NS,NSE:NITINSPIN,-0.1385390428,0.2291105121,7.735632184,4.916955017,,,,
DREDGECORP,DREDGECORP.NS,NSE:DREDGECORP,-0.2859795236,0.4620899413,1.594448728,1.004169148,,,,
UNITECH,UNITECH.NS,NSE:UNITECH,-0.3971807629,1.307936508,4.013793103,0.1918032787,,,,
LGHL,LGHL.NS,NSE:LGHL,2.063166667,10.38723668,10.38723668,10.38723668,,,,
RAMCOSYS,RAMCOSYS.NS,NSE:RAMCOSYS,0.2035126505,0.5429066289,0.3359236537,-0.3457738016,,,,
VINCOFE,VINCOFE.NS,NSE:VINCOFE,0,0,0,0,,,,
NAVKARCORP,NAVKARCORP.NS,NSE:NAVKARCORP,-0.06912964642,1.041590721,3.9284,-0.212464046,,,,
UNIPARTS,UNIPARTS.NS,NSE:UNIPARTS,-0.1495432618,-0.2677624602,-0.2677624602,-0.2677624602,,,,
TALBROAUTO,TALBROAUTO.NS,NSE:TALBROAUTO,-0.06914737767,0.6324957608,13.98584906,12.51339855,,,,
WENDT,WENDT.NS,NSE:WENDT,-0.3762204383,-0.3670189344,1.813197566,3.820287121,,,,
VIDHIING,VIDHIING.NS,NSE:VIDHIING,-0.2379398266,-0.09188138065,2.380995475,2.380995475,,,,
INDOTECH,INDOTECH.NS,NSE:INDOTECH,-0.06355085401,3.115222482,17.1248066,11.13955095,,,,
ASTEC,ASTEC.NS,NSE:ASTEC,-0.3472237748,-0.3720042402,-0.2346327398,2.445507417,,,,
MOTISONS,MOTISONS.NS,NSE:MOTISONS,-0.376,-0.376,-0.376,-0.376,,,,
SPAL,SPAL.NS,NSE:SPAL,-0.2546433094,0.3917241379,5.171253823,5.171253823,,,,
BGRENERGY,BGRENERGY.NS,NSE:BGRENERGY,3.634485499,2.356834532,5.953800298,1.219790676,,,,
LAXMIDENTL,LAXMIDENTL.NS,NSE:LAXMIDENTL,0,0,0,0,,,,
BETA,BETA.NS,NSE:BETA,0,0,0,0,,,,
ALLTIME,ALLTIME.NS,NSE:ALLTIME,0,0,0,0,,,,
SHRINGARMS,SHRINGARMS.NS,NSE:SHRINGARMS,0,0,0,0,,,,
PNBGILTS,PNBGILTS.NS,NSE:PNBGILTS,-0.1818404908,0.2782108626,1.497378277,2.846923077,,,,
KERNEX,KERNEX.NS,NSE:KERNEX,0.3673355974,1.526700137,58.84864865,26.3382716,,,,
GOCLCORP,GOCLCORP.NS,NSE:GOCLCORP,-0.1715601612,-0.1468042215,0.9509219089,1.606884058,,,,
GARUDA,GARUDA.NS,NSE:GARUDA,0,0,0,0,,,,
DAMCAPITAL,DAMCAPITAL.NS,NSE:DAMCAPITAL,0,0,0,0,,,,
HUHTAMAKI,HUHTAMAKI.NS,NSE:HUHTAMAKI,-0.4079190607,-0.05082098518,-0.05082098518,-0.05082098518,,,,
ASALCBR,ASALCBR.NS,NSE:ASALCBR,-0.007211782631,1.202095302,2.848789132,2.848789132,,,,
JGCHEM,JGCHEM.NS,NSE:JGCHEM,0.04168190128,0.04168190128,0.04168190128,0.04168190128,,,,
PANAMAPET,PANAMAPET.NS,NSE:PANAMAPET,-0.2860340754,-0.09476505834,4.286372007,6.075425191,,,,
BLSE,BLSE.NS,NSE:BLSE,-0.1898160034,-0.1898160034,-0.1898160034,-0.1898160034,,,,
RAJRATAN,RAJRATAN.NS,NSE:RAJRATAN,-0.4336101361,-0.5599015499,4.280127694,4.280127694,,,,
QUICKHEAL,QUICKHEAL.NS,NSE:QUICKHEAL,-0.5081525919,0.3457491582,1.15901418,1.15901418,,,,
VINDHYATEL,VINDHYATEL.NS,NSE:VINDHYATEL,-0.3964325622,-0.3381889138,0.8673495519,1.074537696,,,,
ADOR,ADOR.NS,NSE:ADOR,0,0,0,0,,,,
DLINKINDIA,DLINKINDIA.NS,NSE:DLINKINDIA,-0.2658054711,0.5151325074,3.75492126,1.915509958,,,,
BFINVEST,BFINVEST.NS,NSE:BFINVEST,-0.2648236562,-0.1023037142,0.7884975646,2.745390349,,,,
JINDRILL,JINDRILL.NS,NSE:JINDRILL,-0.04029480093,0.06432125089,7.656069364,3.826752619,,,,
DANISH,DANISH.NS,NSE:DANISH,0,0,0,0,,,,
IFGLEXPOR,IFGLEXPOR.NS,NSE:IFGLEXPOR,-0.1174462498,0.1669704861,2.52847769,2.52847769,,,,
APOLLOPIPE,APOLLOPIPE.NS,NSE:APOLLOPIPE,-0.3725425409,-0.4406068194,1.955182073,1.955182073,,,,
SANGHIIND,SANGHIIND.NS,NSE:SANGHIIND,-0.2261848897,-0.4188546256,1.591748527,0.1747105966,,,,
SANSTAR,SANSTAR.NS,NSE:SANSTAR,-0.3364466439,-0.3364466439,-0.3364466439,-0.3364466439,,,,
UDS,UDS.NS,NSE:UDS,-0.3290014587,-0.3290014587,-0.3290014587,-0.3290014587,,,,
IKIO,IKIO.NS,NSE:IKIO,-0.2672010688,-0.3789101203,-0.3789101203,-0.3789101203,,,,
PLATIND,PLATIND.NS,NSE:PLATIND,-0.2237967261,-0.2237967261,-0.2237967261,-0.2237967261,,,,
DEN,DEN.NS,NSE:DEN,-0.353857706,-0.3425023878,-0.4915805022,-0.7238668271,,,,
STANLEY,STANLEY.NS,NSE:STANLEY,-0.3776036296,-0.3776036296,-0.3776036296,-0.3776036296,,,,
ECOSMOBLTY,ECOSMOBLTY.NS,NSE:ECOSMOBLTY,-0.4620392628,-0.4620392628,-0.4620392628,-0.4620392628,,,,
SOLEX,SOLEX.NS,NSE:SOLEX,0,0,0,0,,,,
QUADFUTURE,QUADFUTURE.NS,NSE:QUADFUTURE,0,0,0,0,,,,
TTKHLTCARE,TTKHLTCARE.NS,NSE:TTKHLTCARE,-0.290180301,0.02109234331,1.592012188,1.592012188,,,,
HESTERBIO,HESTERBIO.NS,NSE:HESTERBIO,-0.1997880233,0.1782359473,0.1259284751,2.332767402,,,,
STALLION,STALLION.NS,NSE:STALLION,0,0,0,0,,,,
ARIHANTSUP,ARIHANTSUP.NS,NSE:ARIHANTSUP,0.06575163399,1.171238349,19.90512821,19.90512821,,,,
HARIOMPIPE,HARIOMPIPE.NS,NSE:HARIOMPIPE,-0.3344126408,-0.1130479807,-0.1130479807,-0.1130479807,,,,
JNKINDIA,JNKINDIA.NS,NSE:JNKINDIA,-0.5706248149,-0.5706248149,-0.5706248149,-0.5706248149,,,,
SALASAR,SALASAR.NS,NSE:SALASAR,-0.5373062016,-0.06647116325,3.823232323,3.823232323,,,,
RAJOOENG,RAJOOENG.NS,NSE:RAJOOENG,0,0,0,0,,,,
IGARASHI,IGARASHI.NS,NSE:IGARASHI,-0.1939177916,-0.1319013394,0.9178996752,0.08794448198,,,,
SURAKSHA,SURAKSHA.NS,NSE:SURAKSHA,0,0,0,0,,,,
TINNARUBR,TINNARUBR.NS,NSE:TINNARUBR,0,0,0,0,,,,
GMBREW,GMBREW.NS,NSE:GMBREW,-0.2371264428,0.3205240493,1.378088854,2.041650906,,,,
SESHAPAPER,SESHAPAPER.NS,NSE:SESHAPAPER,-0.2477978339,-0.2998655914,0.8393361582,4.729212495,,,,
HMAAGRO,HMAAGRO.NS,NSE:HMAAGRO,-0.3512625744,-0.5933075933,-0.5933075933,-0.5933075933,,,,
IZMO,IZMO.NS,NSE:IZMO,1.906108597,5.744552376,38.52307692,26.3880597,,,,
SYNCOMF,SYNCOMF.NS,NSE:SYNCOMF,-0.2162286768,1,1,1,,,,
AWHCL,AWHCL.NS,NSE:AWHCL,-0.2113860033,0.7539139687,0.7539139687,0.7539139687,,,,
SHRIRAMPPS,SHRIRAMPPS.NS,NSE:SHRIRAMPPS,-0.2707517469,0.0413377193,0.0413377193,0.0413377193,,,,
GREENPOWER,GREENPOWER.NS,NSE:GREENPOWER,-0.322612568,0.01033210332,7.50310559,0.275862069,,,,
SIGACHI,SIGACHI.NS,NSE:SIGACHI,-0.3150451525,0.03795507359,0.03795507359,0.03795507359,,,,
TARSONS,TARSONS.NS,NSE:TARSONS,-0.3305651424,-0.4333576776,-0.4333576776,-0.4333576776,,,,
VINYAS,VINYAS.NS,NSE:VINYAS,0,0,0,0,,,,
SHANTIGOLD,SHANTIGOLD.NS,NSE:SHANTIGOLD,0,0,0,0,,,,
RUPA,RUPA.NS,NSE:RUPA,-0.3234854772,-0.2063862928,0.0820281391,-0.345326052,,,,
HIMATSEIDE,HIMATSEIDE.NS,NSE:HIMATSEIDE,-0.2139250095,-0.1168085106,0.5374074074,-0.4012980769,,,,
