Ticker,Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns
AVANTEL,AVANTEL.NS,NSE:AVANTEL,0.177154039,#N/A,#N/A,#N/A
VRLLOG,VRLLOG.NS,NSE:VRLLOG,-0.5145466847,-0.5896482699,0.8124407957,-0.2756183746
ANUP,ANUP.NS,NSE:ANUP,0.0875582169,1.472421095,8.061645354,#N/A
MOSCHIP,MOSCHIP.NS,NSE:MOSCHIP,#N/A,#N/A,#N/A,#N/A
HEMIPROP,HEMIPROP.NS,NSE:HEMIPROP,-0.1330403516,0.4400663625,#N/A,#N/A
INNOVACAP,INNOVACAP.NS,NSE:INNOVACAP,0.1297054808,#N/A,#N/A,#N/A
HERITGFOOD,HERITGFOOD.NS,NSE:HERITGFOOD,-0.1261937801,1.288371099,2.380383984,4.385350639
SIS,SIS.NS,NSE:SIS,-0.1684743312,-0.2164433341,-0.06288197745,#N/A
DCAL,DCAL.NS,NSE:DCAL,0.6308785324,0.8842266462,1.116999312,#N/A
PDSL,PDSL.NS,NSE:PDSL,-0.3611424277,-0.2138728324,#N/A,#N/A
JSFB,JSFB.NS,NSE:JSFB,-0.2113564669,#N/A,#N/A,#N/A
MCLOUD,MCLOUD.NS,NSE:MCLOUD,#N/A,#N/A,#N/A,#N/A
DBCORP,DBCORP.NS,NSE:DBCORP,-0.1836461126,0.1746678097,2.676056338,-0.1388845247
HEIDELBERG,HEIDELBERG.NS,NSE:HEIDELBERG,-0.04829989723,0.1902766136,0.2164477441,1.937931034
ENTERO,ENTERO.NS,NSE:ENTERO,-0.2194203202,#N/A,#N/A,#N/A
INDIQUBE,INDIQUBE.NS,NSE:INDIQUBE,#N/A,#N/A,#N/A,#N/A
CEIGALL,CEIGALL.NS,NSE:CEIGALL,-0.3036328872,#N/A,#N/A,#N/A
DYNAMATECH,DYNAMATECH.NS,NSE:DYNAMATECH,-0.07203843442,0.7281999538,8.93431167,1.964878619
RBA,RBA.NS,NSE:RBA,-0.2707319232,-0.3218106996,#N/A,#N/A
JKIL,JKIL.NS,NSE:JKIL,-0.1752523608,0.478230419,5.347869674,0.6375297404
SUNFLAG,SUNFLAG.NS,NSE:SUNFLAG,0.2334315169,0.3467336683,5.742138365,13.17989418
BALAMINES,BALAMINES.NS,NSE:BALAMINES,-0.365026567,-0.3435308829,0.9052495139,10.9796251
ZAGGLE,ZAGGLE.NS,NSE:ZAGGLE,-0.1906736913,1.110494008,#N/A,#N/A
EIEL,EIEL.NS,NSE:EIEL,#N/A,#N/A,#N/A,#N/A
JCHAC,JCHAC.NS,NSE:JCHAC,-0.1683352403,0.430152484,-0.1892268724,0.3049332386
NFL,NFL.NS,NSE:NFL,-0.2510737993,0.3029891304,2.039619651,2.946502058
AARTIDRUGS,AARTIDRUGS.NS,NSE:AARTIDRUGS,-0.03682134135,-0.07018498368,-0.2726215135,2.477582582
CARERATING,CARERATING.NS,NSE:CARERATING,0.5154915833,0.8074953445,3.253629143,0.3873503663
SJS,SJS.NS,NSE:SJS,0.5572916667,1.272578241,#N/A,#N/A
RAIN,RAIN.NS,NSE:RAIN,-0.2276851537,-0.1803189889,0.3646292585,2.612466844
BANARISUG,BANARISUG.NS,NSE:BANARISUG,0.04430830603,0.3853713854,1.819230769,4.354664329
NACLIND,NACLIND.NS,NSE:NACLIND,3.028776978,1.76714021,5.265734266,#N/A
ORIENTCEM,ORIENTCEM.NS,NSE:ORIENTCEM,-0.1876075731,0.4085347657,3.006791171,0.5027061445
LGBBROSLTD,LGBBROSLTD.NS,NSE:LGBBROSLTD,0.05282411472,0.4058912608,5.378546099,5.651259533
SPARC,SPARC.NS,NSE:SPARC,-0.3588035288,-0.3732315293,-0.1590840615,-0.6256806416
SINDHUTRAD,SINDHUTRAD.NS,NSE:SINDHUTRAD,0.3077613279,0.04856115108,#N/A,#N/A
SAMHI,SAMHI.NS,NSE:SAMHI,-0.02097403215,0.3650530504,#N/A,#N/A
GOPAL,GOPAL.NS,NSE:GOPAL,-0.05400469606,#N/A,#N/A,#N/A
VSTIND,VSTIND.NS,NSE:VSTIND,-0.3601679664,-0.1757341577,-0.1492518266,0.8700469879
MARATHON,MARATHON.NS,NSE:MARATHON,-0.05171795424,0.4845592364,12.24649299,#N/A
SKYGOLD,SKYGOLD.NS,NSE:SKYGOLD,0.1128927576,8.639550265,#N/A,#N/A
NORTHARC,NORTHARC.NS,NSE:NORTHARC,-0.135126778,#N/A,#N/A,#N/A
SGMART,SGMART.NS,NSE:SGMART,#N/A,#N/A,#N/A,#N/A
VSTTILLERS,VSTTILLERS.NS,NSE:VSTTILLERS,0.1136589798,0.366786141,2.081158726,2.867768595
GUJTHEM,GUJTHEM.NS,NSE:GUJTHEM,#N/A,#N/A,#N/A,#N/A
CIGNITITEC,CIGNITITEC.NS,NSE:CIGNITITEC,0.1380476225,1.020950434,3.110692478,3.110158483
STYRENIX,STYRENIX.NS,NSE:STYRENIX,-0.02244693199,1.381956761,#N/A,#N/A
NIITMTS,NIITMTS.NS,NSE:NIITMTS,-0.3621339519,-0.1752061985,#N/A,#N/A
KIRLOSIND,KIRLOSIND.NS,NSE:KIRLOSIND,-0.2354697909,0.3002437957,5.861289791,6.27972701
ORIENTELEC,ORIENTELEC.NS,NSE:ORIENTELEC,-0.1893864668,-0.05886394869,0.10724872,#N/A
REFEX,REFEX.NS,NSE:REFEX,-0.1749473684,1.954168551,43.78857143,251.8387097
HUBTOWN,HUBTOWN.NS,NSE:HUBTOWN,0.1477779761,3.694160584,31.64467005,1.437831691
GUJALKALI,GUJALKALI.NS,NSE:GUJALKALI,-0.2723602484,-0.1653010331,0.8075914211,2.620210136
GOLDIAM,GOLDIAM.NS,NSE:GOLDIAM,0.001845991561,1.983117393,14.61446774,48.33766234
SANATHAN,SANATHAN.NS,NSE:SANATHAN,#N/A,#N/A,#N/A,#N/A
AWFIS,AWFIS.NS,NSE:AWFIS,-0.1667237717,#N/A,#N/A,#N/A
EBGNG,EBGNG.NS,NSE:EBGNG,#N/A,#N/A,#N/A,#N/A
ZOTA,ZOTA.NS,NSE:ZOTA,1.245239909,2.764525603,9.162013099,#N/A
CAMLINFINE,CAMLINFINE.NS,NSE:CAMLINFINE,1.203061422,0.427405687,1.391921742,1.382149591
INDRAMEDCO,INDRAMEDCO.NS,NSE:INDRAMEDCO,0.02723735409,1.732919255,8.840255591,6.797468354
RAMKY,RAMKY.NS,NSE:RAMKY,-0.1214137512,0.004006213719,20.208981,20.06346484
SHANTIGEAR,SHANTIGEAR.NS,NSE:SHANTIGEAR,-0.0938821998,0.2051504003,4.880675818,5.32122588
VADILALIND,VADILALIND.NS,NSE:VADILALIND,0.4419713831,1.300952307,6.541895868,9.198944728
63MOONS,63MOONS.NS,NSE:63MOONS,1.282437099,2.114963811,12.20913633,7.192120407
BOROLTD,BOROLTD.NS,NSE:BOROLTD,-0.09957754979,-0.05796186387,1.583102493,#N/A
KITEX,KITEX.NS,NSE:KITEX,0.3331191776,2.112344383,5.221889055,0.03269795451
JAMNAAUTO,JAMNAAUTO.NS,NSE:JAMNAAUTO,-0.1368591038,-0.08866155158,1.388826816,3.778721502
VAIBHAVGBL,VAIBHAVGBL.NS,NSE:VAIBHAVGBL,-0.1989944859,-0.4476627153,-0.3224222137,2.276067923
BHARATRAS,BHARATRAS.NS,NSE:BHARATRAS,-0.1692472852,0.09355552294,0.1126780036,10.13817538
SHREEJISPG,SHREEJISPG.NS,NSE:SHREEJISPG,#N/A,#N/A,#N/A,#N/A
KOLTEPATIL,KOLTEPATIL.NS,NSE:KOLTEPATIL,0.1013633669,-0.01338147833,1.995807804,1.834909979
CENTUM,CENTUM.NS,NSE:CENTUM,0.5758187528,1.038373653,8.677974858,3.113900886
NEOGEN,NEOGEN.NS,NSE:NEOGEN,-0.3106381074,-0.1017003529,1.408696332,#N/A
RAYMOND,RAYMOND.NS,NSE:RAYMOND,-0.6616785947,-0.6504789111,1.464454976,0.5561097257
DCBBANK,DCBBANK.NS,NSE:DCBBANK,0.05506480641,0.01913875598,0.6269891789,-0.09873060649
WONDERLA,WONDERLA.NS,NSE:WONDERLA,-0.2989885517,-0.08288497892,3.123569794,1.197943893
JISLDVREQS,JISLDVREQS.NS,NSE:JISLDVREQS,-0.04444444444,0.0868878357,2.356097561,-0.1857988166
JISLJALEQS,JISLJALEQS.NS,NSE:JISLJALEQS,-0.1666666667,-0.08980582524,3.27756654,-0.05936454849
LUXIND,LUXIND.NS,NSE:LUXIND,-0.3747432796,-0.0801047472,0.01308881165,#N/A
AJMERA,AJMERA.NS,NSE:AJMERA,0.5293033803,1.958190541,12.49593496,9.425120773
DHANI,DHANI.NS,NSE:DHANI,0.2702244013,0.5756725146,#N/A,#N/A
LUMAXIND,LUMAXIND.NS,NSE:LUMAXIND,0.6575896468,0.9031698861,2.653000594,9.956397766
UFLEX,UFLEX.NS,NSE:UFLEX,-0.2558940755,0.240009006,0.831559694,2.506844954
GREENPLY,GREENPLY.NS,NSE:GREENPLY,-0.1805752612,0.8823703704,2.824804335,0.7464811964
RPGLIFE,RPGLIFE.NS,NSE:RPGLIFE,0.09081822725,0.8532669523,5.251790131,13.28741446
POCL,POCL.NS,NSE:POCL,0.2646063658,4.810285611,#N/A,#N/A
QUESS,QUESS.NS,NSE:QUESS,-0.6933450601,-0.3788598575,-0.2966648736,#N/A
GOCOLORS,GOCOLORS.NS,NSE:GOCOLORS,-0.4494918386,-0.44522036,#N/A,#N/A
MPSLTD,MPSLTD.NS,NSE:MPSLTD,0.06947112006,0.4408330704,4.754253308,1.851255152
SUNCLAY,SUNCLAY.NS,NSE:SUNCLAY,-0.2564548323,#N/A,#N/A,#N/A
ORCHPHARMA,ORCHPHARMA.NS,NSE:ORCHPHARMA,-0.4626268401,0.4716242661,#N/A,#N/A
SGLTL,SGLTL.NS,NSE:SGLTL,#N/A,#N/A,#N/A,#N/A
HARSHA,HARSHA.NS,NSE:HARSHA,-0.1627078385,0.01694915254,#N/A,#N/A
PITTIENG,PITTIENG.NS,NSE:PITTIENG,-0.2131811631,0.708534213,32.1147541,16.10414903
JINDWORLD,JINDWORLD.NS,NSE:JINDWORLD,-0.4741598419,-0.4793792814,2.95749203,10.1497006
MANGCHEFER,MANGCHEFER.NS,NSE:MANGCHEFER,1.453939632,1.828739268,10.07964602,6.425860024
NPST,NPST.NS,NSE:NPST,-0.2429363255,3.332257637,#N/A,#N/A
SSWL,SSWL.NS,NSE:SSWL,0.1434422326,-0.1437232525,4.690922019,5.989810771
CYIENTDLM,CYIENTDLM.NS,NSE:CYIENTDLM,-0.3265749457,-0.3107537242,#N/A,#N/A
ADVENZYMES,ADVENZYMES.NS,NSE:ADVENZYMES,-0.35820607,0.02993640453,0.215671915,#N/A
PRINCEPIPE,PRINCEPIPE.NS,NSE:PRINCEPIPE,-0.405377456,-0.5073188147,0.433915212,#N/A
ROLEXRINGS,ROLEXRINGS.NS,NSE:ROLEXRINGS,-0.4367933385,-0.3906822698,#N/A,#N/A
BOMDYEING,BOMDYEING.NS,NSE:BOMDYEING,-0.1563246382,0.2659873507,1.962993421,1.889334403
FOSECOIND,FOSECOIND.NS,NSE:FOSECOIND,0.2079668639,0.7108996335,3.845567925,3.633609477
MSTCLTD,MSTCLTD.NS,NSE:MSTCLTD,-0.2757777001,0.3013440523,2.276407337,#N/A
MBAPL,MBAPL.NS,NSE:MBAPL,0.9344487738,0.337983513,26.59973839,#N/A
JUBLCPL,JUBLCPL.NS,NSE:JUBLCPL,#N/A,#N/A,#N/A,#N/A
MEDIASSIST,MEDIASSIST.NS,NSE:MEDIASSIST,-0.2328120389,#N/A,#N/A,#N/A
GUFICBIO,GUFICBIO.NS,NSE:GUFICBIO,-0.06979647896,0.3204537398,3.778704298,9.0269179
BALMLAWRIE,BALMLAWRIE.NS,NSE:BALMLAWRIE,-0.1944919278,0.357989113,1.173757048,1.274726454
GOODLUCK,GOODLUCK.NS,NSE:GOODLUCK,-0.09168356998,0.9128577531,28.97322624,12.36716418
IRBINVIT,IRBINVIT.NS,NSE:IRBINVIT,#N/A,#N/A,#N/A,#N/A
ROSSARI,ROSSARI.NS,NSE:ROSSARI,-0.2977678095,-0.199683525,-0.1204013378,#N/A
EPACK,EPACK.NS,NSE:EPACK,-0.07961309524,#N/A,#N/A,#N/A
NAVNETEDUL,NAVNETEDUL.NS,NSE:NAVNETEDUL,0.03933355113,0.03225178456,1.109681698,0.6373648996
NSIL,NSIL.NS,NSE:NSIL,0.5408005367,1.804664264,9.370721049,10.08956386
GREENPANEL,GREENPANEL.NS,NSE:GREENPANEL,-0.2499358481,-0.2267195767,5.473975637,#N/A
MAHLOG,MAHLOG.NS,NSE:MAHLOG,-0.2221668904,0.003463590403,0.2520911752,#N/A
KIRIINDUS,KIRIINDUS.NS,NSE:KIRIINDUS,0.6913142208,1.179806109,0.148626506,5.740384615
SAGCEM,SAGCEM.NS,NSE:SAGCEM,0.1917087081,0.194591029,1.827331391,2.603263032
SAMBHV,SAMBHV.NS,NSE:SAMBHV,#N/A,#N/A,#N/A,#N/A
PROTEAN,PROTEAN.NS,NSE:PROTEAN,#N/A,#N/A,#N/A,#N/A
KKCL,KKCL.NS,NSE:KKCL,-0.1286953964,-0.1687947243,2.939615615,0.3754034037
DDEVPLSTIK,DDEVPLSTIK.NS,NSE:DDEVPLSTIK,#N/A,#N/A,#N/A,#N/A
KSL,KSL.NS,NSE:KSL,-0.06615240767,0.5584162278,3.033316507,5.244626807
BAJAJCON,BAJAJCON.NS,NSE:BAJAJCON,-0.004533806426,0.1274838134,0.43629124,-0.4337930261
DPABHUSHAN,DPABHUSHAN.NS,NSE:DPABHUSHAN,-0.08120691199,1.915893162,#N/A,#N/A
INDOSTAR,INDOSTAR.NS,NSE:INDOSTAR,-0.1284772471,0.5696495801,0.03238095238,#N/A
BBL,BBL.NS,NSE:BBL,-0.3438462933,0.6445487245,8.059325777,10.08309621
HLEGLAS,HLEGLAS.NS,NSE:HLEGLAS,0.3350031309,-0.08489999142,#N/A,#N/A
INTERARCH,INTERARCH.NS,NSE:INTERARCH,0.6285872401,#N/A,#N/A,#N/A
PAISALO,PAISALO.NS,NSE:PAISALO,-0.3403975686,0.3163934426,0.9247363375,2.204309657
PARAGMILK,PARAGMILK.NS,NSE:PARAGMILK,0.6292861158,0.4716933232,2.103319058,#N/A
UNICHEMLAB,UNICHEMLAB.NS,NSE:UNICHEMLAB,-0.2265387316,0.1963079151,1.040543322,0.7177754678
VEEDOL,VEEDOL.NS,NSE:VEEDOL,#N/A,#N/A,#N/A,#N/A
SHK,SHK.NS,NSE:SHK,-0.03696641893,0.5415135472,2.158774729,#N/A
DEEPINDS,DEEPINDS.NS,NSE:DEEPINDS,0.2459905388,1.004640802,#N/A,#N/A
IOLCP,IOLCP.NS,NSE:IOLCP,0.1516303261,0.2302596431,-0.2033487857,6.691382766
ARTEMISMED,ARTEMISMED.NS,NSE:ARTEMISMED,-0.164701827,0.528350678,14.72485399,#N/A
PATELENG,PATELENG.NS,NSE:PATELENG,-0.3304015931,-0.2299618321,2.839200761,-0.09993308053
VIMTALABS,VIMTALABS.NS,NSE:VIMTALABS,1.632225459,1.735229759,12.79944802,22.18392581
VISHNU,VISHNU.NS,NSE:VISHNU,0.2433550652,0.5140458015,15.31085526,5.635220126
RAMCOIND,RAMCOIND.NS,NSE:RAMCOIND,0.5953524977,1.074602747,1.238593432,2.533486239
POLYPLEX,POLYPLEX.NS,NSE:POLYPLEX,-0.06749935837,-0.05019170443,0.6556542872,3.737070839
TFCILTD,TFCILTD.NS,NSE:TFCILTD,1.086433887,2.592902908,9.549927641,6.59375
PARKHOTELS,PARKHOTELS.NS,NSE:PARKHOTELS,-0.09508446739,#N/A,#N/A,#N/A
ARKADE,ARKADE.NS,NSE:ARKADE,0.0716266731,#N/A,#N/A,#N/A
MAITHANALL,MAITHANALL.NS,NSE:MAITHANALL,-0.05496145238,0.07954545455,1.339421301,13.49459631
BHAGCHEM,BHAGCHEM.NS,NSE:BHAGCHEM,-0.3073593074,1.11378086,#N/A,#N/A
FLAIR,FLAIR.NS,NSE:FLAIR,0.0281892021,#N/A,#N/A,#N/A
PENIND,PENIND.NS,NSE:PENIND,0.4242670066,1.272769302,15.22442244,4.240938166
SANGHVIMOV,SANGHVIMOV.NS,NSE:SANGHVIMOV,-0.03423401394,0.1878195489,10.36546763,1.539054966
TIRUMALCHM,TIRUMALCHM.NS,NSE:TIRUMALCHM,-0.07193500739,0.4642274528,3.468705548,13.36442615
MANINDS,MANINDS.NS,NSE:MANINDS,0.1830618893,1.529247911,6.675401522,3.412050534
KRISHANA,KRISHANA.NS,NSE:KRISHANA,1.23154848,1.182987502,17.68767313,#N/A
SENORES,SENORES.NS,NSE:SENORES,#N/A,#N/A,#N/A,#N/A
PRECWIRE,PRECWIRE.NS,NSE:PRECWIRE,-0.03413407522,0.5075574113,11.15690236,19.4219457
HIKAL,HIKAL.NS,NSE:HIKAL,-0.3138724523,-0.1173883627,0.5181844632,2.522343729
RELTD,RELTD.NS,NSE:RELTD,0.1895125453,#N/A,#N/A,#N/A
EFCIL,EFCIL.NS,NSE:EFCIL,#N/A,#N/A,#N/A,#N/A
JASH,JASH.NS,NSE:JASH,0.1527970308,0.9363076461,13.84595451,#N/A
EMSLIMITED,EMSLIMITED.NS,NSE:EMSLIMITED,-0.2773235129,1.291312092,#N/A,#N/A
ALLCARGO,ALLCARGO.NS,NSE:ALLCARGO,-0.5131501182,-0.4985542535,0.08423823626,-0.1031573217
KDDL,KDDL.NS,NSE:KDDL,-0.09204061579,0.3194708889,15.76257161,#N/A
GANECOS,GANECOS.NS,NSE:GANECOS,-0.3318838658,0.3107573866,4.028537218,9.582948341
PREMEXPLN,PREMEXPLN.NS,NSE:PREMEXPLN,0.05300795566,1.870510259,26.05558107,#N/A
GATEWAY,GATEWAY.NS,NSE:GATEWAY,-0.320527828,-0.2584204413,#N/A,#N/A
SWANDEF,SWANDEF.NS,NSE:SWANDEF,#N/A,#N/A,#N/A,#N/A
UEL,UEL.NS,NSE:UEL,0.02026530398,#N/A,#N/A,#N/A
SOLARA,SOLARA.NS,NSE:SOLARA,-0.157255228,1.027571776,-0.2311462211,#N/A
SOLARAPP1.E1,SOLARAPP1.E1.NS,NSE:SOLARAPP1.E1,#N/A,#N/A,#N/A,#N/A
BRIGHOTEL,BRIGHOTEL.NS,NSE:BRIGHOTEL,#N/A,#N/A,#N/A,#N/A
SBCL,SBCL.NS,NSE:SBCL,-0.06680981088,0.05686494575,#N/A,#N/A
IMAGICAA,IMAGICAA.NS,NSE:IMAGICAA,-0.3436066345,0.06387035272,13.12658228,#N/A
GLOBUSSPR,GLOBUSSPR.NS,NSE:GLOBUSSPR,-0.1676402092,0.2367823916,2.779819695,18.69467028
WSTCSTPAPR,WSTCSTPAPR.NS,NSE:WSTCSTPAPR,-0.233242244,-0.3206095998,1.808360318,7.010075567
EASEMYTRIP,EASEMYTRIP.NS,NSE:EASEMYTRIP,-0.5873856524,-0.5899521531,#N/A,#N/A
TEAMLEASE,TEAMLEASE.NS,NSE:TEAMLEASE,-0.4045178466,-0.2592313489,-0.1421353604,#N/A
MARINE,MARINE.NS,NSE:MARINE,-0.04154759288,2.591433278,#N/A,#N/A
RPEL,RPEL.NS,NSE:RPEL,0.2432136002,#N/A,#N/A,#N/A
ASHIANA,ASHIANA.NS,NSE:ASHIANA,-0.09367200117,0.5030435841,3.549005158,0.7369161508
TCPLPACK,TCPLPACK.NS,NSE:TCPLPACK,-0.04765888619,0.6165297863,8.407713499,#N/A
SHAREINDIA,SHAREINDIA.NS,NSE:SHAREINDIA,-0.5724681625,-0.4704623127,6.092555332,#N/A
FUSIONPP.E1,FUSIONPP.E1.NS,NSE:FUSIONPP.E1,#N/A,#N/A,#N/A,#N/A
FUSION,FUSION.NS,NSE:FUSION,-0.2775594235,-0.6655692254,#N/A,#N/A
ALPEXSOLAR,ALPEXSOLAR.NS,NSE:ALPEXSOLAR,#N/A,#N/A,#N/A,#N/A
SIYSIL,SIYSIL.NS,NSE:SIYSIL,0.378600823,0.1474567563,4.093120487,2.513556033
RAMRAT,RAMRAT.NS,NSE:RAMRAT,-0.01625019163,1.32121541,#N/A,#N/A
SUNDROP,SUNDROP.NS,NSE:SUNDROP,#N/A,#N/A,#N/A,#N/A
HPL,HPL.NS,NSE:HPL,-0.1961783439,1.178867403,13.7890625,#N/A
PSPPROJECT,PSPPROJECT.NS,NSE:PSPPROJECT,0.140087146,-0.0148101663,0.917083893,#N/A
FMGOETZE,FMGOETZE.NS,NSE:FMGOETZE,0.236129605,0.5470073601,0.6123896367,0.5043889264
EVEREADY,EVEREADY.NS,NSE:EVEREADY,-0.07169220445,0.07834221125,2.070662227,0.4784467403
DCXINDIA,DCXINDIA.NS,NSE:DCXINDIA,-0.2185911402,-0.1236357713,#N/A,#N/A
NOCIL,NOCIL.NS,NSE:NOCIL,-0.329898804,-0.2147477361,0.4355538037,3.259649123
DALMIASUG,DALMIASUG.NS,NSE:DALMIASUG,-0.2782317613,-0.2012421007,2.025588114,14.08436214
ARVSMART,ARVSMART.NS,NSE:ARVSMART,-0.1300198807,0.8613356019,7.00976205,9.822753504
ROSSTECH,ROSSTECH.NS,NSE:ROSSTECH,#N/A,#N/A,#N/A,#N/A
PRAKASH,PRAKASH.NS,NSE:PRAKASH,-0.06758482812,0.2179905695,3.5625,5.218518519
VENUSPIPES,VENUSPIPES.NS,NSE:VENUSPIPES,-0.3566072359,0.1270288504,#N/A,#N/A
BCG,BCG.NS,NSE:BCG,0.5234131113,-0.1978082192,3.518518519,0.157312253
GIPCL,GIPCL.NS,NSE:GIPCL,-0.1799475923,0.3924142961,1.805290228,1.656924148
SERVOTECH,SERVOTECH.NS,NSE:SERVOTECH,-0.2893081761,0.6778566817,#N/A,#N/A
RPSGVENT,RPSGVENT.NS,NSE:RPSGVENT,-0.2130063006,0.5095821823,#N/A,#N/A
AGIIL,AGIIL.NS,NSE:AGIIL,1.348562628,#N/A,#N/A,#N/A
HIRECT,HIRECT.NS,NSE:HIRECT,0.9675184819,3.842406877,13.40750213,23.58181818
BFUTILITIE,BFUTILITIE.NS,NSE:BFUTILITIE,-0.05032286796,0.2977331508,2.924545664,0.7420606556
MOREPENLAB,MOREPENLAB.NS,NSE:MOREPENLAB,-0.3966836735,0.4313617607,1.327964206,2.770289855
ORISSAMINE,ORISSAMINE.NS,NSE:ORISSAMINE,-0.4453437589,0.1112813431,1.690999347,1.455548933
KPEL,KPEL.NS,NSE:KPEL,#N/A,#N/A,#N/A,#N/A
JTLIND,JTLIND.NS,NSE:JTLIND,-0.3255518212,-0.3639167309,#N/A,#N/A
PRABHA,PRABHA.NS,NSE:PRABHA,#N/A,#N/A,#N/A,#N/A
STYLAMIND,STYLAMIND.NS,NSE:STYLAMIND,-0.1368126933,0.0009546677467,#N/A,#N/A
HONDAPOWER,HONDAPOWER.NS,NSE:HONDAPOWER,-0.26342711,0.06275023524,1.903811252,1.610705706
SHALBY,SHALBY.NS,NSE:SHALBY,-0.04999110479,0.1420017109,2.567134269,#N/A
MUTHOOTMF,MUTHOOTMF.NS,NSE:MUTHOOTMF,-0.2809287332,#N/A,#N/A,#N/A
XPROINDIA,XPROINDIA.NS,NSE:XPROINDIA,0.03896103896,0.1751323013,81.9030007,37.57142857
VIKRAN,VIKRAN.NS,NSE:VIKRAN,#N/A,#N/A,#N/A,#N/A
MTNL,MTNL.NS,NSE:MTNL,-0.1930466606,0.4134615385,4.411042945,1.730650155
SAKSOFT,SAKSOFT.NS,NSE:SAKSOFT,-0.2131747484,-0.1875755744,6.283197832,18.90740741
KRSNAA,KRSNAA.NS,NSE:KRSNAA,0.008755145822,0.370352867,#N/A,#N/A
SOTL,SOTL.NS,NSE:SOTL,-0.28362961,0.2345679012,2.070740769,2.85310627
LAOPALA,LAOPALA.NS,NSE:LAOPALA,-0.3215892256,-0.4214105215,0.2586706647,-0.1133251188
TCIEXP,TCIEXP.NS,NSE:TCIEXP,-0.306957708,-0.4817912884,-0.01892622634,#N/A
BAJAJHIND,BAJAJHIND.NS,NSE:BAJAJHIND,-0.4580991313,-0.2100558659,3.465263158,0.5595588235
INDOCO,INDOCO.NS,NSE:INDOCO,-0.1957390146,-0.106773144,0.1829220525,-0.06818883061
KMEW,KMEW.NS,NSE:KMEW,#N/A,#N/A,#N/A,#N/A
JAICORPLTD,JAICORPLTD.NS,NSE:JAICORPLTD,-0.6058867548,-0.2412965186,1.003804692,2.141153082
HINDWAREAP,HINDWAREAP.NS,NSE:HINDWAREAP,0.001526432198,-0.3906368461,3.045551781,#N/A
SANDHAR,SANDHAR.NS,NSE:SANDHAR,-0.2190036743,0.1671561742,0.9559169698,#N/A
STYLEBAAZA,STYLEBAAZA.NS,NSE:STYLEBAAZA,0.02108768036,#N/A,#N/A,#N/A
SDBL,SDBL.NS,NSE:SDBL,0.178335976,0.09186514074,13.20523139,2.584666159
NRBBEARING,NRBBEARING.NS,NSE:NRBBEARING,-0.06478247063,0.07285974499,3.101671309,1.577680525
FCL,FCL.NS,NSE:FCL,-0.3863654276,-0.2610566276,6.734437086,10.25686747
AUTOAXLES,AUTOAXLES.NS,NSE:AUTOAXLES,-0.04871660555,-0.1746580012,1.739271438,1.608820572
NUCLEUS,NUCLEUS.NS,NSE:NUCLEUS,-0.2124883504,0.04026673506,0.6155500677,3.273072061
MOLDTKPAC,MOLDTKPAC.NS,NSE:MOLDTKPAC,0.04224070704,-0.118936439,2.068181818,6.765081824
ALEMBICLTD,ALEMBICLTD.NS,NSE:ALEMBICLTD,-0.2700857083,0.3507414571,0.00527831094,2.244038402
TAJGVK,TAJGVK.NS,NSE:TAJGVK,0.3418136413,0.8791256831,2.621314238,5.105823864
NITCO,NITCO.NS,NSE:NITCO,0.3641836855,5.05026178,5.817699115,3.141935484
UNIVCABLES,UNIVCABLES.NS,NSE:UNIVCABLES,0.1112321999,0.6089837997,4.935195964,14.40281974
SIRCA,SIRCA.NS,NSE:SIRCA,0.4264140191,0.3092716098,2.926890493,#N/A
POKARNA,POKARNA.NS,NSE:POKARNA,-0.2259556523,0.8260590501,5.588189888,#N/A
CARRARO,CARRARO.NS,NSE:CARRARO,#N/A,#N/A,#N/A,#N/A
VSSL,VSSL.NS,NSE:VSSL,-0.02750837595,0.3691658391,6.110624033,21.82698675
IPL,IPL.NS,NSE:IPL,0.07610299367,-0.2192679558,#N/A,#N/A
HATHWAY,HATHWAY.NS,NSE:HATHWAY,-0.2852316602,-0.2913875598,-0.4785211268,-0.6029490617
MONARCH,MONARCH.NS,NSE:MONARCH,-0.2386925998,0.9772238164,#N/A,#N/A
JINDALPOLY,JINDALPOLY.NS,NSE:JINDALPOLY,-0.2395194274,-0.1262207211,0.4054564781,0.4455079928
BEPL,BEPL.NS,NSE:BEPL,-0.3580503298,0.1869000565,1.444186047,10.14528102
CAPACITE,CAPACITE.NS,NSE:CAPACITE,-0.2325227964,0.4494140158,1.617710583,#N/A
INDOTHAI,INDOTHAI.NS,NSE:INDOTHAI,2.307504664,9.199115044,137.8554217,108.7619048
KCP,KCP.NS,NSE:KCP,-0.1958369747,0.7883392226,2.539160839,1.904447633
TATVA,TATVA.NS,NSE:TATVA,0.09177104646,-0.3237303329,#N/A,#N/A
CARYSIL,CARYSIL.NS,NSE:CARYSIL,0.07110356124,0.4159114604,#N/A,#N/A
LANDMARK,LANDMARK.NS,NSE:LANDMARK,0.006574141709,-0.2159565052,#N/A,#N/A
ADFFOODS,ADFFOODS.NS,NSE:ADFFOODS,-0.1586308428,0.01894361489,1.871137905,11.23113965
NDRAUTO,NDRAUTO.NS,NSE:NDRAUTO,0.1588765009,3.060093897,30.1976912,#N/A
